incident_day_of_week,incident_hour,zipcode,crime,population,population_density,housing_units,occupied_housing_units,median_home_value,median_household_income
Wednesday,8,94124.0,37,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Wednesday,8,94127.0,16,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Wednesday,8,94129.0,2,3183.0,1381.0,1132.0,1086.0,,143320.0
Wednesday,8,94130.0,5,2880.0,3196.0,786.0,656.0,,37500.0
Wednesday,8,94131.0,3,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Wednesday,8,94132.0,15,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Wednesday,8,94134.0,30,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Wednesday,8,94158.0,28,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Wednesday,9,94102.0,124,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Wednesday,9,94103.0,157,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Wednesday,9,94104.0,32,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Wednesday,9,94105.0,42,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Wednesday,9,94107.0,9,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Wednesday,9,94108.0,36,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Wednesday,9,94109.0,43,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Wednesday,9,94110.0,90,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Wednesday,9,94111.0,24,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Wednesday,9,94112.0,31,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Wednesday,9,94114.0,27,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Wednesday,9,94115.0,17,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Wednesday,9,94116.0,31,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Wednesday,9,94117.0,52,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Wednesday,9,94118.0,35,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Wednesday,9,94122.0,25,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Wednesday,9,94123.0,18,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Wednesday,9,94124.0,42,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Wednesday,9,94127.0,18,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Wednesday,9,94129.0,1,3183.0,1381.0,1132.0,1086.0,,143320.0
Wednesday,9,94130.0,7,2880.0,3196.0,786.0,656.0,,37500.0
Wednesday,9,94131.0,19,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Wednesday,9,94132.0,14,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Wednesday,9,94134.0,27,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Wednesday,9,94158.0,31,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Wednesday,10,94102.0,111,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Wednesday,10,94103.0,158,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Wednesday,10,94104.0,42,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Wednesday,10,94105.0,25,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Wednesday,10,94107.0,5,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Wednesday,10,94108.0,61,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Wednesday,10,94109.0,53,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Wednesday,10,94110.0,76,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Wednesday,10,94111.0,60,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Wednesday,10,94112.0,34,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Wednesday,10,94114.0,20,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Wednesday,10,94115.0,29,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Wednesday,10,94116.0,36,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Wednesday,10,94117.0,47,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Wednesday,10,94118.0,36,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Wednesday,10,94122.0,56,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Wednesday,10,94123.0,31,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Wednesday,10,94124.0,36,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Wednesday,10,94127.0,16,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Wednesday,10,94130.0,3,2880.0,3196.0,786.0,656.0,,37500.0
Wednesday,10,94131.0,16,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Wednesday,10,94132.0,24,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Wednesday,10,94134.0,50,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Wednesday,10,94158.0,41,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Wednesday,11,94102.0,123,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Wednesday,11,94103.0,179,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Wednesday,11,94104.0,47,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Wednesday,11,94105.0,23,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Wednesday,11,94107.0,6,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Wednesday,11,94108.0,88,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Wednesday,11,94109.0,53,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Wednesday,11,94110.0,97,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Wednesday,11,94111.0,39,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Wednesday,11,94112.0,37,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Wednesday,11,94114.0,20,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Wednesday,11,94115.0,40,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Wednesday,11,94116.0,32,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Wednesday,11,94117.0,53,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Wednesday,11,94118.0,42,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Wednesday,11,94122.0,55,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Wednesday,11,94123.0,21,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Wednesday,11,94124.0,48,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Wednesday,11,94127.0,17,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Wednesday,11,94129.0,2,3183.0,1381.0,1132.0,1086.0,,143320.0
Wednesday,11,94130.0,4,2880.0,3196.0,786.0,656.0,,37500.0
Wednesday,11,94131.0,13,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Wednesday,11,94132.0,13,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Wednesday,11,94134.0,29,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Wednesday,11,94158.0,35,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Wednesday,12,94102.0,164,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Wednesday,12,94103.0,189,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Wednesday,12,94104.0,87,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Wednesday,12,94105.0,38,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Wednesday,12,94107.0,5,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Wednesday,12,94108.0,83,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Wednesday,12,94109.0,66,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Wednesday,12,94110.0,137,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Wednesday,12,94111.0,77,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Wednesday,12,94112.0,60,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Wednesday,12,94114.0,33,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Wednesday,12,94115.0,37,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Wednesday,12,94116.0,21,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Wednesday,12,94117.0,61,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Wednesday,12,94118.0,45,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Wednesday,12,94122.0,66,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Wednesday,12,94123.0,25,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Wednesday,12,94124.0,40,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Wednesday,12,94127.0,38,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Wednesday,12,94129.0,1,3183.0,1381.0,1132.0,1086.0,,143320.0
Wednesday,12,94130.0,3,2880.0,3196.0,786.0,656.0,,37500.0
Wednesday,12,94131.0,14,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Wednesday,12,94132.0,30,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Wednesday,12,94134.0,46,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Wednesday,12,94158.0,53,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Wednesday,13,94102.0,161,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Wednesday,13,94103.0,232,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Wednesday,13,94104.0,67,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Wednesday,13,94105.0,25,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Wednesday,13,94107.0,7,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Wednesday,13,94108.0,70,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Wednesday,13,94109.0,43,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Wednesday,13,94110.0,89,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Wednesday,13,94111.0,68,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Wednesday,13,94112.0,38,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Wednesday,13,94114.0,31,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Wednesday,13,94115.0,29,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Wednesday,13,94116.0,42,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Wednesday,13,94117.0,59,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Wednesday,13,94118.0,36,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Wednesday,13,94122.0,63,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Wednesday,13,94123.0,24,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Wednesday,13,94124.0,53,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Wednesday,13,94127.0,23,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Wednesday,13,94129.0,1,3183.0,1381.0,1132.0,1086.0,,143320.0
Wednesday,13,94130.0,2,2880.0,3196.0,786.0,656.0,,37500.0
Wednesday,13,94131.0,20,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Wednesday,13,94132.0,30,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Wednesday,13,94134.0,45,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Wednesday,13,94158.0,38,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Wednesday,14,94102.0,123,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Wednesday,14,94103.0,158,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Wednesday,14,94104.0,53,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Wednesday,14,94105.0,24,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Wednesday,14,94107.0,3,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Wednesday,14,94108.0,62,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Wednesday,14,94109.0,37,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Wednesday,14,94110.0,134,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Wednesday,14,94111.0,55,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Wednesday,14,94112.0,44,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Wednesday,14,94114.0,19,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Wednesday,14,94115.0,29,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Wednesday,14,94116.0,18,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Wednesday,14,94117.0,44,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Wednesday,14,94118.0,42,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Wednesday,14,94122.0,37,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Wednesday,14,94123.0,11,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Wednesday,14,94124.0,42,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Wednesday,14,94127.0,15,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Wednesday,14,94129.0,1,3183.0,1381.0,1132.0,1086.0,,143320.0
Wednesday,14,94130.0,2,2880.0,3196.0,786.0,656.0,,37500.0
Wednesday,14,94131.0,16,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Wednesday,14,94132.0,17,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Wednesday,14,94134.0,52,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Wednesday,14,94158.0,30,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Wednesday,15,94102.0,148,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Wednesday,15,94103.0,220,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Wednesday,15,94104.0,54,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Wednesday,15,94105.0,35,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Wednesday,15,94107.0,6,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Wednesday,15,94108.0,77,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Wednesday,15,94109.0,47,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Wednesday,15,94110.0,132,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Wednesday,15,94111.0,53,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Wednesday,15,94112.0,47,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Wednesday,15,94114.0,33,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Wednesday,15,94115.0,33,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Wednesday,15,94116.0,30,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Wednesday,15,94117.0,65,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Wednesday,15,94118.0,40,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Wednesday,15,94122.0,60,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Wednesday,15,94123.0,14,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Wednesday,15,94124.0,44,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Wednesday,15,94127.0,26,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Wednesday,15,94129.0,1,3183.0,1381.0,1132.0,1086.0,,143320.0
Wednesday,15,94130.0,9,2880.0,3196.0,786.0,656.0,,37500.0
Wednesday,15,94131.0,17,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Wednesday,15,94132.0,28,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Wednesday,15,94134.0,34,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Wednesday,15,94158.0,35,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Wednesday,16,94102.0,139,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Wednesday,16,94103.0,213,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Wednesday,16,94104.0,33,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Wednesday,16,94105.0,42,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Wednesday,16,94107.0,4,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Wednesday,16,94108.0,89,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Wednesday,16,94109.0,63,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Wednesday,16,94110.0,121,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Wednesday,16,94111.0,61,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Wednesday,16,94112.0,49,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Wednesday,16,94114.0,36,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Wednesday,16,94115.0,42,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Wednesday,16,94116.0,27,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Wednesday,16,94117.0,54,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Wednesday,16,94118.0,44,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Wednesday,16,94122.0,51,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Wednesday,16,94123.0,24,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Wednesday,16,94124.0,65,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Wednesday,16,94127.0,19,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Wednesday,16,94129.0,2,3183.0,1381.0,1132.0,1086.0,,143320.0
Wednesday,16,94130.0,1,2880.0,3196.0,786.0,656.0,,37500.0
Wednesday,16,94131.0,8,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Wednesday,16,94132.0,19,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Wednesday,16,94134.0,31,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Wednesday,16,94158.0,38,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Wednesday,17,94102.0,122,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Wednesday,17,94103.0,185,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Wednesday,17,94104.0,67,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Wednesday,17,94105.0,35,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Wednesday,17,94107.0,9,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Wednesday,17,94108.0,74,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Wednesday,17,94109.0,56,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Wednesday,17,94110.0,153,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Wednesday,17,94111.0,76,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Wednesday,17,94112.0,60,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Wednesday,17,94114.0,27,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Wednesday,17,94115.0,55,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Wednesday,17,94116.0,24,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Wednesday,17,94117.0,62,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Wednesday,17,94118.0,52,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Wednesday,17,94122.0,56,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Wednesday,17,94123.0,19,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Wednesday,17,94124.0,53,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Wednesday,17,94127.0,19,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Wednesday,17,94130.0,2,2880.0,3196.0,786.0,656.0,,37500.0
Wednesday,17,94131.0,22,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Wednesday,17,94132.0,18,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Wednesday,17,94134.0,52,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Wednesday,17,94158.0,31,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Wednesday,18,94102.0,139,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Wednesday,18,94103.0,155,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Wednesday,18,94104.0,74,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Wednesday,18,94105.0,52,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Wednesday,18,94107.0,20,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Wednesday,18,94108.0,80,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Wednesday,18,94109.0,68,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Wednesday,18,94110.0,123,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Wednesday,18,94111.0,66,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Wednesday,18,94112.0,67,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Wednesday,18,94114.0,31,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Wednesday,18,94115.0,42,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Wednesday,18,94116.0,21,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Wednesday,18,94117.0,63,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Wednesday,18,94118.0,60,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Wednesday,18,94122.0,43,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Wednesday,18,94123.0,30,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Wednesday,18,94124.0,46,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Wednesday,18,94127.0,23,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Wednesday,18,94130.0,3,2880.0,3196.0,786.0,656.0,,37500.0
Wednesday,18,94131.0,10,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Wednesday,18,94132.0,14,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Wednesday,18,94134.0,49,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Wednesday,18,94158.0,52,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Wednesday,19,94102.0,155,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Wednesday,19,94103.0,164,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Wednesday,19,94104.0,75,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Wednesday,19,94105.0,50,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Wednesday,19,94107.0,22,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Wednesday,19,94108.0,62,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Wednesday,19,94109.0,50,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Wednesday,19,94110.0,120,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Wednesday,19,94111.0,63,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Wednesday,19,94112.0,43,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Wednesday,19,94114.0,21,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Wednesday,19,94115.0,40,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Wednesday,19,94116.0,16,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Wednesday,19,94117.0,42,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Wednesday,19,94118.0,53,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Wednesday,19,94122.0,61,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Wednesday,19,94123.0,25,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Wednesday,19,94124.0,34,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Wednesday,19,94127.0,24,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Wednesday,19,94130.0,4,2880.0,3196.0,786.0,656.0,,37500.0
Wednesday,19,94131.0,18,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Wednesday,19,94132.0,19,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Wednesday,19,94134.0,36,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Wednesday,19,94158.0,60,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Wednesday,20,94102.0,133,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Wednesday,20,94103.0,127,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Wednesday,20,94104.0,64,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Wednesday,20,94105.0,42,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Wednesday,20,94107.0,12,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Wednesday,20,94108.0,69,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Wednesday,20,94109.0,64,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Wednesday,20,94110.0,124,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Wednesday,20,94111.0,58,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Wednesday,20,94112.0,53,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Wednesday,20,94114.0,29,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Wednesday,20,94115.0,38,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Wednesday,20,94116.0,35,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Wednesday,20,94117.0,35,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Wednesday,20,94118.0,55,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Wednesday,20,94122.0,49,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Wednesday,20,94123.0,26,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Wednesday,20,94124.0,37,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Wednesday,20,94127.0,7,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Wednesday,20,94129.0,1,3183.0,1381.0,1132.0,1086.0,,143320.0
Wednesday,20,94130.0,1,2880.0,3196.0,786.0,656.0,,37500.0
Wednesday,20,94131.0,14,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Wednesday,20,94132.0,15,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Wednesday,20,94134.0,39,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Wednesday,20,94158.0,57,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Wednesday,21,94102.0,91,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Wednesday,21,94103.0,116,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Wednesday,21,94104.0,25,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Wednesday,21,94105.0,19,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Wednesday,21,94107.0,3,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Wednesday,21,94108.0,52,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Wednesday,21,94109.0,54,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Wednesday,21,94110.0,112,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
